Country,Region,Year,Happiness Rank,Happiness Score,Factors,Value
Denmark,Europe,2019,2,7.6,Generosity,0.252
Norway,Europe,2019,3,7.554,Economy (GDP per Capita),1.488
Norway,Europe,2019,3,7.554,Family,1.582
Norway,Europe,2019,3,7.554,Health (Life Expectancy),1.028
Norway,Europe,2019,3,7.554,Freedom,0.603
Norway,Europe,2019,3,7.554,Trust (Government Corruption),0.341
Norway,Europe,2019,3,7.554,Generosity,0.271
Iceland,Europe,2019,4,7.494,Economy (GDP per Capita),1.38
Iceland,Europe,2019,4,7.494,Family,1.624
Iceland,Europe,2019,4,7.494,Health (Life Expectancy),1.026
Iceland,Europe,2019,4,7.494,Freedom,0.591
Iceland,Europe,2019,4,7.494,Trust (Government Corruption),0.118
Iceland,Europe,2019,4,7.494,Generosity,0.354
Netherlands,Europe,2019,5,7.488,Economy (GDP per Capita),1.396
Netherlands,Europe,2019,5,7.488,Family,1.522
Netherlands,Europe,2019,5,7.488,Health (Life Expectancy),0.999
Netherlands,Europe,2019,5,7.488,Freedom,0.557
Netherlands,Europe,2019,5,7.488,Trust (Government Corruption),0.298
Netherlands,Europe,2019,5,7.488,Generosity,0.322
Switzerland,Europe,2019,6,7.48,Economy (GDP per Capita),1.452
Switzerland,Europe,2019,6,7.48,Family,1.526
Switzerland,Europe,2019,6,7.48,Health (Life Expectancy),1.052
Switzerland,Europe,2019,6,7.48,Freedom,0.572
Switzerland,Europe,2019,6,7.48,Trust (Government Corruption),0.343
Switzerland,Europe,2019,6,7.48,Generosity,0.263
Sweden,Europe,2019,7,7.343,Economy (GDP per Capita),1.387
Sweden,Europe,2019,7,7.343,Family,1.487
Sweden,Europe,2019,7,7.343,Health (Life Expectancy),1.009
Sweden,Europe,2019,7,7.343,Freedom,0.574
Sweden,Europe,2019,7,7.343,Trust (Government Corruption),0.373
Sweden,Europe,2019,7,7.343,Generosity,0.267
New Zealand,Oceania,2019,8,7.307,Economy (GDP per Capita),1.303
New Zealand,Oceania,2019,8,7.307,Family,1.557
New Zealand,Oceania,2019,8,7.307,Health (Life Expectancy),1.026
New Zealand,Oceania,2019,8,7.307,Freedom,0.585
New Zealand,Oceania,2019,8,7.307,Trust (Government Corruption),0.38
New Zealand,Oceania,2019,8,7.307,Generosity,0.33
Canada,North America,2019,9,7.278,Economy (GDP per Capita),1.365
Canada,North America,2019,9,7.278,Family,1.505
Canada,North America,2019,9,7.278,Health (Life Expectancy),1.039
Canada,North America,2019,9,7.278,Freedom,0.584
Canada,North America,2019,9,7.278,Trust (Government Corruption),0.308
Canada,North America,2019,9,7.278,Generosity,0.285
Austria,Europe,2019,10,7.246,Economy (GDP per Capita),1.376
Austria,Europe,2019,10,7.246,Family,1.475
Austria,Europe,2019,10,7.246,Health (Life Expectancy),1.016
Austria,Europe,2019,10,7.246,Freedom,0.532
Austria,Europe,2019,10,7.246,Trust (Government Corruption),0.226
Austria,Europe,2019,10,7.246,Generosity,0.244
Australia,Oceania,2019,11,7.228,Economy (GDP per Capita),1.372
Australia,Oceania,2019,11,7.228,Family,1.548
Australia,Oceania,2019,11,7.228,Health (Life Expectancy),1.036
Australia,Oceania,2019,11,7.228,Freedom,0.557
Australia,Oceania,2019,11,7.228,Trust (Government Corruption),0.29
Australia,Oceania,2019,11,7.228,Generosity,0.332
Costa Rica,North America,2019,12,7.167,Economy (GDP per Capita),1.034
Costa Rica,North America,2019,12,7.167,Family,1.441
Costa Rica,North America,2019,12,7.167,Health (Life Expectancy),0.963
Costa Rica,North America,2019,12,7.167,Freedom,0.558
Costa Rica,North America,2019,12,7.167,Trust (Government Corruption),0.093
Costa Rica,North America,2019,12,7.167,Generosity,0.144
Israel,Asia,2019,13,7.139,Economy (GDP per Capita),1.276
Israel,Asia,2019,13,7.139,Family,1.455
Israel,Asia,2019,13,7.139,Health (Life Expectancy),1.029
Israel,Asia,2019,13,7.139,Freedom,0.371
Israel,Asia,2019,13,7.139,Trust (Government Corruption),0.082
Israel,Asia,2019,13,7.139,Generosity,0.261
Luxembourg,Europe,2019,14,7.09,Economy (GDP per Capita),1.609
Luxembourg,Europe,2019,14,7.09,Family,1.479
Luxembourg,Europe,2019,14,7.09,Health (Life Expectancy),1.012
Luxembourg,Europe,2019,14,7.09,Freedom,0.526
Luxembourg,Europe,2019,14,7.09,Trust (Government Corruption),0.316
Luxembourg,Europe,2019,14,7.09,Generosity,0.194
United Kingdom,Europe,2019,15,7.054,Economy (GDP per Capita),1.333
United Kingdom,Europe,2019,15,7.054,Family,1.538
United Kingdom,Europe,2019,15,7.054,Health (Life Expectancy),0.996
United Kingdom,Europe,2019,15,7.054,Freedom,0.45
United Kingdom,Europe,2019,15,7.054,Trust (Government Corruption),0.278
United Kingdom,Europe,2019,15,7.054,Generosity,0.348
Ireland,Europe,2019,16,7.021,Economy (GDP per Capita),1.499
Ireland,Europe,2019,16,7.021,Family,1.553
Ireland,Europe,2019,16,7.021,Health (Life Expectancy),0.999
Ireland,Europe,2019,16,7.021,Freedom,0.516
Ireland,Europe,2019,16,7.021,Trust (Government Corruption),0.31
Ireland,Europe,2019,16,7.021,Generosity,0.298
Germany,Europe,2019,17,6.985,Economy (GDP per Capita),1.373
Germany,Europe,2019,17,6.985,Family,1.454
Germany,Europe,2019,17,6.985,Health (Life Expectancy),0.987
Germany,Europe,2019,17,6.985,Freedom,0.495
Germany,Europe,2019,17,6.985,Trust (Government Corruption),0.265
Germany,Europe,2019,17,6.985,Generosity,0.261
Belgium,Europe,2019,18,6.923,Economy (GDP per Capita),1.356
Belgium,Europe,2019,18,6.923,Family,1.504
Belgium,Europe,2019,18,6.923,Health (Life Expectancy),0.986
Belgium,Europe,2019,18,6.923,Freedom,0.473
Belgium,Europe,2019,18,6.923,Trust (Government Corruption),0.21
Belgium,Europe,2019,18,6.923,Generosity,0.16
United States,North America,2019,19,6.892,Economy (GDP per Capita),1.433
United States,North America,2019,19,6.892,Family,1.457
United States,North America,2019,19,6.892,Health (Life Expectancy),0.874
United States,North America,2019,19,6.892,Freedom,0.454
United States,North America,2019,19,6.892,Trust (Government Corruption),0.128
United States,North America,2019,19,6.892,Generosity,0.28
Czech Republic,Europe,2019,20,6.852,Economy (GDP per Capita),1.269
Czech Republic,Europe,2019,20,6.852,Family,1.487
Czech Republic,Europe,2019,20,6.852,Health (Life Expectancy),0.92
Czech Republic,Europe,2019,20,6.852,Freedom,0.457
Czech Republic,Europe,2019,20,6.852,Trust (Government Corruption),0.036
Czech Republic,Europe,2019,20,6.852,Generosity,0.046
United Arab Emirates,Asia,2019,21,6.825,Economy (GDP per Capita),1.503
United Arab Emirates,Asia,2019,21,6.825,Family,1.31
United Arab Emirates,Asia,2019,21,6.825,Health (Life Expectancy),0.825
United Arab Emirates,Asia,2019,21,6.825,Freedom,0.598
United Arab Emirates,Asia,2019,21,6.825,Trust (Government Corruption),0.182
United Arab Emirates,Asia,2019,21,6.825,Generosity,0.262
Malta,Europe,2019,22,6.726,Economy (GDP per Capita),1.3
Malta,Europe,2019,22,6.726,Family,1.52
Malta,Europe,2019,22,6.726,Health (Life Expectancy),0.999
Malta,Europe,2019,22,6.726,Freedom,0.564
Malta,Europe,2019,22,6.726,Trust (Government Corruption),0.151
Malta,Europe,2019,22,6.726,Generosity,0.375
Mexico,North America,2019,23,6.595,Economy (GDP per Capita),1.07
Mexico,North America,2019,23,6.595,Family,1.323
Mexico,North America,2019,23,6.595,Health (Life Expectancy),0.861
Mexico,North America,2019,23,6.595,Freedom,0.433
Mexico,North America,2019,23,6.595,Trust (Government Corruption),0.073
Mexico,North America,2019,23,6.595,Generosity,0.074
France,Europe,2019,24,6.592,Economy (GDP per Capita),1.324
France,Europe,2019,24,6.592,Family,1.472
France,Europe,2019,24,6.592,Health (Life Expectancy),1.045
France,Europe,2019,24,6.592,Freedom,0.436
France,Europe,2019,24,6.592,Trust (Government Corruption),0.183
France,Europe,2019,24,6.592,Generosity,0.111
Taiwan,Asia,2019,25,6.446,Economy (GDP per Capita),1.368
Taiwan,Asia,2019,25,6.446,Family,1.43
Taiwan,Asia,2019,25,6.446,Health (Life Expectancy),0.914
Taiwan,Asia,2019,25,6.446,Freedom,0.351
Taiwan,Asia,2019,25,6.446,Trust (Government Corruption),0.097
Taiwan,Asia,2019,25,6.446,Generosity,0.242
Chile,South America,2019,26,6.444,Economy (GDP per Capita),1.159
Chile,South America,2019,26,6.444,Family,1.369
Chile,South America,2019,26,6.444,Health (Life Expectancy),0.92
Chile,South America,2019,26,6.444,Freedom,0.357
Chile,South America,2019,26,6.444,Trust (Government Corruption),0.056
Chile,South America,2019,26,6.444,Generosity,0.187
Guatemala,North America,2019,27,6.436,Economy (GDP per Capita),0.8
Guatemala,North America,2019,27,6.436,Family,1.269
Guatemala,North America,2019,27,6.436,Health (Life Expectancy),0.746
Guatemala,North America,2019,27,6.436,Freedom,0.535
Guatemala,North America,2019,27,6.436,Trust (Government Corruption),0.078
Guatemala,North America,2019,27,6.436,Generosity,0.175
Saudi Arabia,Asia,2019,28,6.375,Economy (GDP per Capita),1.403
Saudi Arabia,Asia,2019,28,6.375,Family,1.357
Saudi Arabia,Asia,2019,28,6.375,Health (Life Expectancy),0.795
Saudi Arabia,Asia,2019,28,6.375,Freedom,0.439
Saudi Arabia,Asia,2019,28,6.375,Trust (Government Corruption),0.132
Saudi Arabia,Asia,2019,28,6.375,Generosity,0.08
Qatar,Asia,2019,29,6.374,Economy (GDP per Capita),1.684
Qatar,Asia,2019,29,6.374,Family,1.313
Qatar,Asia,2019,29,6.374,Health (Life Expectancy),0.871
Qatar,Asia,2019,29,6.374,Freedom,0.555
Qatar,Asia,2019,29,6.374,Trust (Government Corruption),0.167
Qatar,Asia,2019,29,6.374,Generosity,0.22
Spain,Europe,2019,30,6.354,Economy (GDP per Capita),1.286
Spain,Europe,2019,30,6.354,Family,1.484
Spain,Europe,2019,30,6.354,Health (Life Expectancy),1.062
Spain,Europe,2019,30,6.354,Freedom,0.362
Spain,Europe,2019,30,6.354,Trust (Government Corruption),0.079
Spain,Europe,2019,30,6.354,Generosity,0.153
Panama,North America,2019,31,6.321,Economy (GDP per Capita),1.149
Panama,North America,2019,31,6.321,Family,1.442
Panama,North America,2019,31,6.321,Health (Life Expectancy),0.91
Panama,North America,2019,31,6.321,Freedom,0.516
Panama,North America,2019,31,6.321,Trust (Government Corruption),0.054
Panama,North America,2019,31,6.321,Generosity,0.109
Brazil,South America,2019,32,6.3,Economy (GDP per Capita),1.004
Brazil,South America,2019,32,6.3,Family,1.439
Brazil,South America,2019,32,6.3,Health (Life Expectancy),0.802
Brazil,South America,2019,32,6.3,Freedom,0.39
Brazil,South America,2019,32,6.3,Trust (Government Corruption),0.086
Brazil,South America,2019,32,6.3,Generosity,0.099
Uruguay,South America,2019,33,6.293,Economy (GDP per Capita),1.124
Uruguay,South America,2019,33,6.293,Family,1.465
Uruguay,South America,2019,33,6.293,Health (Life Expectancy),0.891
Uruguay,South America,2019,33,6.293,Freedom,0.523
Uruguay,South America,2019,33,6.293,Trust (Government Corruption),0.15
Uruguay,South America,2019,33,6.293,Generosity,0.127
Singapore,Asia,2019,34,6.262,Economy (GDP per Capita),1.572
Singapore,Asia,2019,34,6.262,Family,1.463
Singapore,Asia,2019,34,6.262,Health (Life Expectancy),1.141
Singapore,Asia,2019,34,6.262,Freedom,0.556
Singapore,Asia,2019,34,6.262,Trust (Government Corruption),0.453
Singapore,Asia,2019,34,6.262,Generosity,0.271
El Salvador,North America,2019,35,6.253,Economy (GDP per Capita),0.794
El Salvador,North America,2019,35,6.253,Family,1.242
El Salvador,North America,2019,35,6.253,Health (Life Expectancy),0.789
El Salvador,North America,2019,35,6.253,Freedom,0.43
El Salvador,North America,2019,35,6.253,Trust (Government Corruption),0.074
El Salvador,North America,2019,35,6.253,Generosity,0.093
Italy,Europe,2019,36,6.223,Economy (GDP per Capita),1.294
Italy,Europe,2019,36,6.223,Family,1.488
Italy,Europe,2019,36,6.223,Health (Life Expectancy),1.039
Italy,Europe,2019,36,6.223,Freedom,0.231
Italy,Europe,2019,36,6.223,Trust (Government Corruption),0.03
Italy,Europe,2019,36,6.223,Generosity,0.158
Bahrain,Asia,2019,37,6.199,Economy (GDP per Capita),1.362
Bahrain,Asia,2019,37,6.199,Family,1.368
Bahrain,Asia,2019,37,6.199,Health (Life Expectancy),0.871
Bahrain,Asia,2019,37,6.199,Freedom,0.536
Bahrain,Asia,2019,37,6.199,Trust (Government Corruption),0.11
Bahrain,Asia,2019,37,6.199,Generosity,0.255
Slovakia,Europe,2019,38,6.198,Economy (GDP per Capita),1.246
Slovakia,Europe,2019,38,6.198,Family,1.504
Slovakia,Europe,2019,38,6.198,Health (Life Expectancy),0.881
Slovakia,Europe,2019,38,6.198,Freedom,0.334
Slovakia,Europe,2019,38,6.198,Trust (Government Corruption),0.014
Slovakia,Europe,2019,38,6.198,Generosity,0.121
Trinidad & Tobago,North America,2019,39,6.192,Economy (GDP per Capita),1.231
Trinidad & Tobago,North America,2019,39,6.192,Family,1.477
Trinidad & Tobago,North America,2019,39,6.192,Health (Life Expectancy),0.713
Trinidad & Tobago,North America,2019,39,6.192,Freedom,0.489
Trinidad & Tobago,North America,2019,39,6.192,Trust (Government Corruption),0.016
Trinidad & Tobago,North America,2019,39,6.192,Generosity,0.185
Poland,Europe,2019,40,6.182,Economy (GDP per Capita),1.206
Poland,Europe,2019,40,6.182,Family,1.438
Poland,Europe,2019,40,6.182,Health (Life Expectancy),0.884
Poland,Europe,2019,40,6.182,Freedom,0.483
Poland,Europe,2019,40,6.182,Trust (Government Corruption),0.05
Poland,Europe,2019,40,6.182,Generosity,0.117
Uzbekistan,Asia,2019,41,6.174,Economy (GDP per Capita),0.745
Uzbekistan,Asia,2019,41,6.174,Family,1.529
Uzbekistan,Asia,2019,41,6.174,Health (Life Expectancy),0.756
Uzbekistan,Asia,2019,41,6.174,Freedom,0.631
Uzbekistan,Asia,2019,41,6.174,Trust (Government Corruption),0.24
Uzbekistan,Asia,2019,41,6.174,Generosity,0.322
Lithuania,Europe,2019,42,6.149,Economy (GDP per Capita),1.238
Lithuania,Europe,2019,42,6.149,Family,1.515
Lithuania,Europe,2019,42,6.149,Health (Life Expectancy),0.818
Lithuania,Europe,2019,42,6.149,Freedom,0.291
Lithuania,Europe,2019,42,6.149,Trust (Government Corruption),0.042
Lithuania,Europe,2019,42,6.149,Generosity,0.043
Colombia,South America,2019,43,6.125,Economy (GDP per Capita),0.985
Colombia,South America,2019,43,6.125,Family,1.41
Colombia,South America,2019,43,6.125,Health (Life Expectancy),0.841
Colombia,South America,2019,43,6.125,Freedom,0.47
Colombia,South America,2019,43,6.125,Trust (Government Corruption),0.034
Colombia,South America,2019,43,6.125,Generosity,0.099
Slovenia,Europe,2019,44,6.118,Economy (GDP per Capita),1.258
Slovenia,Europe,2019,44,6.118,Family,1.523
Slovenia,Europe,2019,44,6.118,Health (Life Expectancy),0.953
Slovenia,Europe,2019,44,6.118,Freedom,0.564
Slovenia,Europe,2019,44,6.118,Trust (Government Corruption),0.057
Slovenia,Europe,2019,44,6.118,Generosity,0.144
Nicaragua,North America,2019,45,6.105,Economy (GDP per Capita),0.694
Nicaragua,North America,2019,45,6.105,Family,1.325
Nicaragua,North America,2019,45,6.105,Health (Life Expectancy),0.835
Nicaragua,North America,2019,45,6.105,Freedom,0.435
Nicaragua,North America,2019,45,6.105,Trust (Government Corruption),0.127
Nicaragua,North America,2019,45,6.105,Generosity,0.2
Kosovo,Europe,2019,46,6.1,Economy (GDP per Capita),0.882
Kosovo,Europe,2019,46,6.1,Family,1.232
Kosovo,Europe,2019,46,6.1,Health (Life Expectancy),0.758
Kosovo,Europe,2019,46,6.1,Freedom,0.489
Kosovo,Europe,2019,46,6.1,Trust (Government Corruption),0.006
Kosovo,Europe,2019,46,6.1,Generosity,0.262
Argentina,South America,2019,47,6.086,Economy (GDP per Capita),1.092
Argentina,South America,2019,47,6.086,Family,1.432
Argentina,South America,2019,47,6.086,Health (Life Expectancy),0.881
Argentina,South America,2019,47,6.086,Freedom,0.471
Argentina,South America,2019,47,6.086,Trust (Government Corruption),0.05
Argentina,South America,2019,47,6.086,Generosity,0.066
Romania,Europe,2019,48,6.07,Economy (GDP per Capita),1.162
Romania,Europe,2019,48,6.07,Family,1.232
Romania,Europe,2019,48,6.07,Health (Life Expectancy),0.825
Romania,Europe,2019,48,6.07,Freedom,0.462
Romania,Europe,2019,48,6.07,Trust (Government Corruption),0.005
Romania,Europe,2019,48,6.07,Generosity,0.083
Cyprus,Asia,2019,49,6.046,Economy (GDP per Capita),1.263
Cyprus,Asia,2019,49,6.046,Family,1.223
Cyprus,Asia,2019,49,6.046,Health (Life Expectancy),1.042
Cyprus,Asia,2019,49,6.046,Freedom,0.406
Cyprus,Asia,2019,49,6.046,Trust (Government Corruption),0.041
Cyprus,Asia,2019,49,6.046,Generosity,0.19
Ecuador,South America,2019,50,6.028,Economy (GDP per Capita),0.912
Ecuador,South America,2019,50,6.028,Family,1.312
Ecuador,South America,2019,50,6.028,Health (Life Expectancy),0.868
Ecuador,South America,2019,50,6.028,Freedom,0.498
Ecuador,South America,2019,50,6.028,Trust (Government Corruption),0.087
Ecuador,South America,2019,50,6.028,Generosity,0.126
Kuwait,Asia,2019,51,6.021,Economy (GDP per Capita),1.5
Kuwait,Asia,2019,51,6.021,Family,1.319
Kuwait,Asia,2019,51,6.021,Health (Life Expectancy),0.808
Kuwait,Asia,2019,51,6.021,Freedom,0.493
Kuwait,Asia,2019,51,6.021,Trust (Government Corruption),0.097
Kuwait,Asia,2019,51,6.021,Generosity,0.142
Thailand,Asia,2019,52,6.008,Economy (GDP per Capita),1.05
Thailand,Asia,2019,52,6.008,Family,1.409
Thailand,Asia,2019,52,6.008,Health (Life Expectancy),0.828
Thailand,Asia,2019,52,6.008,Freedom,0.557
Thailand,Asia,2019,52,6.008,Trust (Government Corruption),0.028
Thailand,Asia,2019,52,6.008,Generosity,0.359
Latvia,Europe,2019,53,5.94,Economy (GDP per Capita),1.187
Latvia,Europe,2019,53,5.94,Family,1.465
Latvia,Europe,2019,53,5.94,Health (Life Expectancy),0.812
Latvia,Europe,2019,53,5.94,Freedom,0.264
Latvia,Europe,2019,53,5.94,Trust (Government Corruption),0.064
Latvia,Europe,2019,53,5.94,Generosity,0.075
South Korea,Asia,2019,54,5.895,Economy (GDP per Capita),1.301
South Korea,Asia,2019,54,5.895,Family,1.219
South Korea,Asia,2019,54,5.895,Health (Life Expectancy),1.036
South Korea,Asia,2019,54,5.895,Freedom,0.159
South Korea,Asia,2019,54,5.895,Trust (Government Corruption),0.056
South Korea,Asia,2019,54,5.895,Generosity,0.175
Estonia,Europe,2019,55,5.893,Economy (GDP per Capita),1.237
Estonia,Europe,2019,55,5.893,Family,1.528
Estonia,Europe,2019,55,5.893,Health (Life Expectancy),0.874
Estonia,Europe,2019,55,5.893,Freedom,0.495
Estonia,Europe,2019,55,5.893,Trust (Government Corruption),0.161
Estonia,Europe,2019,55,5.893,Generosity,0.103
Jamaica,North America,2019,56,5.89,Economy (GDP per Capita),0.831
Jamaica,North America,2019,56,5.89,Family,1.478
Jamaica,North America,2019,56,5.89,Health (Life Expectancy),0.831
Jamaica,North America,2019,56,5.89,Freedom,0.49
Jamaica,North America,2019,56,5.89,Trust (Government Corruption),0.028
Jamaica,North America,2019,56,5.89,Generosity,0.107
Mauritius,Africa,2019,57,5.888,Economy (GDP per Capita),1.12
Mauritius,Africa,2019,57,5.888,Family,1.402
Mauritius,Africa,2019,57,5.888,Health (Life Expectancy),0.798
Mauritius,Africa,2019,57,5.888,Freedom,0.498
Mauritius,Africa,2019,57,5.888,Trust (Government Corruption),0.06
Mauritius,Africa,2019,57,5.888,Generosity,0.215
Japan,Asia,2019,58,5.886,Economy (GDP per Capita),1.327
Japan,Asia,2019,58,5.886,Family,1.419
Japan,Asia,2019,58,5.886,Health (Life Expectancy),1.088
Japan,Asia,2019,58,5.886,Freedom,0.445
Japan,Asia,2019,58,5.886,Trust (Government Corruption),0.14
Japan,Asia,2019,58,5.886,Generosity,0.069
Honduras,North America,2019,59,5.86,Economy (GDP per Capita),0.642
Honduras,North America,2019,59,5.86,Family,1.236
Honduras,North America,2019,59,5.86,Health (Life Expectancy),0.828
Honduras,North America,2019,59,5.86,Freedom,0.507
Honduras,North America,2019,59,5.86,Trust (Government Corruption),0.078
Honduras,North America,2019,59,5.86,Generosity,0.246
Kazakhstan,Asia,2019,60,5.809,Economy (GDP per Capita),1.173
Kazakhstan,Asia,2019,60,5.809,Family,1.508
Kazakhstan,Asia,2019,60,5.809,Health (Life Expectancy),0.729
Kazakhstan,Asia,2019,60,5.809,Freedom,0.41
Kazakhstan,Asia,2019,60,5.809,Trust (Government Corruption),0.096
Kazakhstan,Asia,2019,60,5.809,Generosity,0.146
Bolivia,South America,2019,61,5.779,Economy (GDP per Capita),0.776
Bolivia,South America,2019,61,5.779,Family,1.209
Bolivia,South America,2019,61,5.779,Health (Life Expectancy),0.706
Bolivia,South America,2019,61,5.779,Freedom,0.511
Bolivia,South America,2019,61,5.779,Trust (Government Corruption),0.064
Bolivia,South America,2019,61,5.779,Generosity,0.137
